,userId,itemId,rating
41235,542,1092,3.0
17158,110,54272,3.5
50721,43,1965,2.0
83669,431,2987,2.5
21465,287,832,5.0
40926,11,3751,3.0
14107,268,3863,5.0
83448,565,70728,3.5
45075,71,5445,3.5
5773,394,892,5.0
31218,479,4025,2.0
78262,475,4012,3.0
75655,526,54276,3.0
50803,542,1810,4.0
38441,414,1747,3.0
79781,528,32587,2.0
62469,475,1620,3.0
8188,159,2605,3.5
57940,163,1326,1.5
60878,218,49272,1.5
83138,565,33725,3.5
16069,560,53464,1.0
34945,517,48394,3.5
27436,68,2118,2.0
18714,481,86000,4.0
60119,525,720,4.5
19602,16,4321,5.0
70618,309,8798,4.0
28739,273,48516,4.5
55203,453,1206,5.0
64107,47,1682,4.0
16501,565,1171,3.0
32018,576,145,2.5
79361,352,2599,3.0
19751,570,953,4.0
53213,171,34405,4.5
16199,455,74458,4.5
20526,237,234,4.0
31637,334,1307,2.5
55636,272,72395,4.0
58667,266,7387,5.0
12438,120,53280,5.0
19243,110,908,4.5
36870,382,4343,2.0
83968,407,1200,5.0
23191,148,1952,3.0
41465,4,589,3.0
41017,202,163,4.0
13381,382,110102,3.0
80820,131,1274,3.0
36964,545,185,4.0
9885,458,318,4.5
3628,606,2805,3.5
29150,504,7940,4.5
62574,570,2712,4.5
45394,58,4995,3.5
45864,231,3147,5.0
32197,277,25,4.0
65456,101,97923,4.0
20910,518,48877,3.5
67555,522,2124,4.0
24565,267,1197,5.0
59895,525,778,4.5
87483,299,231,3.0
57297,101,2671,2.0
15583,272,54272,3.0
61412,271,5903,3.5
69298,365,34072,4.5
20576,475,3186,3.0
80788,273,1021,3.0
37850,99,5952,4.5
14945,565,3684,2.5
57614,185,5308,1.0
34029,574,3268,1.0
57351,252,51255,5.0
49060,43,8542,5.0
66986,402,1968,3.0
74083,306,440,3.0
13061,512,1210,3.5
7850,545,8360,5.0
14133,365,3147,4.0
32779,481,708,1.5
42685,286,3052,4.0
13718,555,3062,4.5
36919,49,196,3.0
83593,1,899,5.0
84130,367,1961,4.5
21560,356,441,3.0
11999,279,1939,4.0
54943,150,1247,5.0
45080,13,617,2.0
38612,146,427,1.0
56785,171,6380,4.5
13083,513,383,1.0
61352,159,53464,2.5
84326,431,62434,4.0
55533,86,1265,5.0
12702,468,1994,3.0
54981,268,1047,3.0
61090,235,990,4.0
909,19,382,5.0
7583,526,8807,2.0
67573,171,4291,3.0
51641,171,4920,4.0
23037,473,4027,4.0
79048,153,317,3.0
77308,108,7163,1.5
78526,382,3791,2.5
79619,522,44972,2.5
75609,349,54962,2.5
39963,272,3608,1.0
50987,221,160,5.0
28622,550,61024,3.5
81521,116,1215,5.0
30758,272,3082,3.5
53908,416,62434,2.0
7033,290,33794,5.0
13360,525,16,5.0
3266,159,122886,4.5
26376,427,103335,4.0
27132,180,1196,5.0
23706,479,106072,5.0
78849,595,4378,4.0
35867,13,4024,3.0
27282,465,344,5.0
17292,110,3089,4.5
35645,342,527,5.0
23721,181,2001,2.0
62368,453,115713,5.0
62969,159,1061,4.0
70459,266,27873,2.5
9864,508,3100,4.0
25053,377,4104,1.5
35728,231,913,5.0
48405,376,1707,1.0
21576,90,4816,4.0
23319,298,2407,4.0
44036,110,1542,4.5
74591,0,2694,2.0
27972,126,163,1.0
37574,149,27837,3.0
77731,13,3515,3.0
35467,39,7122,5.0
76937,376,1391,4.0
88926,404,543,3.0
63701,238,2028,3.5
67408,286,122892,3.0
58406,348,2640,4.0
27538,559,1394,5.0
54741,503,2605,3.0
3249,571,2324,5.0
54027,221,13,3.0
32984,384,109374,5.0
39242,334,60128,1.0
45214,523,736,4.0
29902,138,471,5.0
21528,278,3152,5.0
85675,46,1527,3.0
87163,163,104841,3.0
17864,413,909,5.0
40810,120,113453,2.5
15549,431,2111,3.5
12324,534,8961,4.0
28160,43,69604,3.0
80143,178,2321,3.0
79934,339,7889,4.0
12859,153,292,5.0
20985,43,32031,3.5
85596,79,356,5.0
68871,475,54771,2.0
5642,494,293,3.0
54367,577,1276,4.0
64270,218,2144,3.5
64684,159,2628,3.5
74947,473,593,5.0
72869,329,1356,4.0
29712,481,2321,1.0
39443,149,5891,3.0
11762,44,49274,2.5
47243,600,4226,4.5
73427,348,45,5.0
90427,357,1892,4.0
49807,301,719,2.0
37887,377,41571,4.5
61595,68,48,1.0
66942,127,64614,4.0
86164,80,8361,2.0
90329,132,1,5.0
66289,413,431,3.0
76024,134,1485,3.0
88114,242,1739,4.0
28712,208,661,3.5
76509,475,4029,5.0
30089,565,1681,1.5
40248,311,141,5.0
78199,272,497,4.0
50596,558,96110,4.0
35197,509,163072,5.0
62651,69,21,3.0
57553,108,45672,3.0
17263,0,12,4.0
43856,573,3969,4.0
69131,282,608,5.0
39363,282,3263,2.0
7633,82,48883,3.5
48922,384,80906,4.0
776,525,4811,4.0
20100,220,22,3.0
68024,528,1917,2.0
83723,231,778,5.0
80131,9,3508,4.0
39046,116,57274,5.0
64660,120,121007,4.0
11937,171,3194,3.5
44564,11,92643,4.0
55404,25,5445,4.0
76296,13,1585,3.0
35700,382,52973,3.0
73550,231,784,5.0
56671,545,5501,0.5
65824,269,329,2.5
35677,188,79091,3.5
49963,429,11,4.0
17753,48,6377,5.0
20609,474,6539,3.5
2902,573,1580,3.0
70841,272,51662,3.5
5874,101,1580,1.5
16085,522,56171,3.0
1421,108,129937,3.0
63269,519,2115,3.0
48642,6,68157,5.0
4439,390,112556,2.0
3104,377,212,1.5
76793,240,786,3.0
48712,517,182715,3.5
34707,570,45517,3.5
51347,276,47044,4.0
69091,379,3247,3.0
63354,186,225,3.0
74552,296,2628,4.0
30742,366,94931,3.5
20908,46,158,3.0
71898,599,344,5.0
82497,565,4890,2.5
29036,120,99130,3.5
48615,510,62718,2.5
66917,138,480,3.0
52202,268,2985,4.0
34003,282,3430,2.0
4178,249,4011,1.0
73502,522,98491,4.0
32117,276,2011,4.0
81720,238,1,3.5
29043,1,3917,4.0
61564,134,5630,2.5
34363,266,1036,4.0
52505,372,109487,2.5
38327,525,597,3.5
10234,461,2502,4.0
55414,134,4121,3.0
2254,171,7060,3.5
15875,257,2959,5.0
76855,513,274,3.0
68297,240,8970,4.0
75586,149,8464,3.5
10505,380,2105,5.0
35972,215,2012,5.0
32841,222,745,4.0
42754,212,231,2.0
8333,475,5644,2.5
64149,394,3082,4.0
74685,349,3386,2.5
3767,528,750,4.5
27082,565,2194,3.0
46783,491,5952,3.5
73379,155,1358,0.5
81777,0,107953,4.0
76572,201,2028,4.0
55716,525,3555,2.5
44703,178,4267,3.0
13019,266,5989,2.5
10472,441,2001,4.0
82890,101,3147,5.0
81691,248,122882,5.0
37880,74,69644,3.5
81967,171,3471,3.5
73071,431,2140,2.5
54545,72,3462,3.0
85368,526,7445,3.0
54771,41,364,5.0
50957,565,3556,2.5
6441,500,1408,5.0
66329,266,428,3.0
66646,38,68954,4.0
39448,452,1282,4.0
54751,163,89492,4.5
86823,231,1587,2.0
45943,517,54272,4.0
68872,431,4855,2.5
13053,475,84954,4.0
36996,3,32,5.0
39198,500,432,2.0
48728,525,4037,4.0
28019,315,2496,3.0
28098,279,170,3.0
77309,380,434,5.0
19377,157,34,5.0
42908,8,7153,4.5
27252,206,109374,4.0
47866,68,2034,2.0
59688,397,2762,3.5
67956,534,3535,5.0
37572,74,5944,4.0
56182,528,1251,4.0
39988,254,4381,3.0
2696,404,276,5.0
63746,395,3910,3.0
14167,519,8784,4.0
3619,0,3984,3.0
23734,526,1882,2.0
89948,534,4447,1.5
27886,474,2268,4.0
82842,24,3977,0.5
17038,431,54004,3.0
294,527,410,3.0
48210,149,5816,3.0
517,474,8665,3.5
21796,44,87520,1.5
35926,370,1101,5.0
46648,149,56174,4.0
20553,349,1587,2.5
1418,124,10,5.0
30084,218,3468,5.0
72015,159,74698,2.0
12837,159,36529,3.5
63588,95,2692,4.5
134,181,5048,3.0
80482,12,1396,4.0
46138,452,50,3.0
14243,62,104218,4.5
25615,273,4489,4.0
53663,309,37857,4.0
47275,595,1274,5.0
21482,219,35836,3.5
64849,431,1884,2.5
54019,408,58,4.0
31151,65,44199,4.5
34438,475,81591,4.0
47044,228,48394,3.0
75105,235,62,4.0
24395,507,2011,5.0
87080,171,4521,3.0
82098,274,70,5.0
45431,604,1965,4.0
26410,98,8961,3.0
49429,74,1376,4.5
48979,466,2860,3.0
24300,369,153,3.0
74718,11,1097,3.0
75890,246,316,3.0
39136,163,62,4.0
55987,351,6378,4.5
48823,230,720,3.0
9970,254,1885,3.0
69360,305,130520,3.5
33467,271,2628,4.0
47037,149,56145,4.5
67503,608,87306,4.5
17157,105,1517,3.5
25150,359,648,5.0
42339,101,1203,2.5
37008,523,2002,5.0
39358,519,6534,2.0
80742,126,480,3.0
30897,602,1228,5.0
54406,555,50,4.0
67379,377,1073,4.0
9264,273,8666,0.5
13681,65,3000,4.0
13707,348,1220,4.0
10238,213,93840,4.5
40575,196,265,5.0
47108,98,34072,2.5
64843,380,2054,4.0
24375,134,1321,4.0
35529,66,2502,5.0
71975,565,904,3.0
36155,510,1033,3.5
76955,108,4308,2.5
38912,201,5388,3.0
28031,565,6659,3.0
40118,475,4366,3.0
33829,248,72696,0.5
60230,216,6503,3.5
241,414,318,4.5
71606,282,474,4.0
35765,382,93721,3.0
34392,571,1380,5.0
61494,525,4770,2.5
7061,488,2502,4.5
61232,276,43928,0.5
14710,43,117895,1.0
15758,540,95,2.0
71721,565,5102,1.0
23988,0,112911,2.0
54444,314,1580,3.0
88210,414,50,4.0
76396,382,5608,2.5
25912,131,3269,3.0
38998,286,3535,4.0
73420,382,99813,3.0
90526,2,8950,3.0
18825,248,442,3.5
12486,287,1393,5.0
12211,219,33166,2.5
18524,565,3439,3.0
68069,276,8966,3.5
61597,231,2529,5.0
69173,519,6331,2.0
41859,224,160,1.0
81856,272,5377,5.0
68855,305,47099,4.0
51100,565,1411,4.0
62270,334,64839,4.0
14026,472,2851,5.0
36186,471,45950,3.0
45936,546,2115,3.5
53499,221,135,3.0
18871,560,3897,4.5
19166,522,71899,3.5
36926,183,4890,2.0
35251,481,8949,1.0
29715,236,2916,4.0
2883,100,35836,3.5
49002,177,1198,4.0
89907,339,4034,3.5
14361,509,84152,4.5
79978,237,203,3.0
9546,167,67255,4.0
85792,574,8665,5.0
69078,192,122892,3.5
75406,442,1931,4.0
5661,441,2571,4.0
6621,514,85056,3.0
64389,457,111,5.0
67590,100,364,4.5
3077,246,2380,3.0
77062,120,104,4.0
64446,365,3362,5.0
58163,218,5349,1.5
88896,272,5957,4.0
37145,39,41569,2.5
3676,0,2080,3.0
39041,16,1734,5.0
68833,86,2291,4.0
60120,532,59315,4.0
72323,378,2746,3.5
21415,290,82461,4.0
9756,211,225,3.0
26531,226,67408,2.0
73032,515,452,2.0
16565,75,1240,4.0
55566,149,68157,5.0
43636,475,7451,4.0
58916,528,161,1.0
48803,183,34,3.0
66086,607,92259,5.0
90170,181,4321,4.0
66774,552,69526,3.5
60871,43,1432,2.0
36765,105,4027,4.0
29229,565,2247,3.0
4162,552,6959,3.0
46814,362,296,5.0
63796,386,2424,4.0
58645,455,176101,3.5
4419,253,4993,4.0
24582,96,2028,4.0
66609,133,216,2.0
46926,305,139385,4.0
57278,570,3552,4.5
16749,525,2021,4.5
39451,213,3354,3.5
34741,258,720,5.0
3826,398,1242,3.0
19638,282,2150,3.0
41462,68,708,3.0
86667,44,163645,3.0
90028,305,157699,4.5
7478,191,6773,3.0
75515,240,2447,4.5
7320,542,1307,5.0
42077,579,415,3.0
62272,74,122926,5.0
62398,68,3397,2.0
39410,201,2003,5.0
70602,469,4270,4.0
83101,43,2889,4.0
71683,300,1653,4.0
87250,134,316,4.5
86163,398,88129,4.0
16686,481,3052,4.0
34127,519,7325,4.0
88108,149,1485,3.5
22099,108,41569,3.5
49415,282,2951,2.0
4951,156,2135,5.0
87870,141,2878,2.0
37347,339,2644,3.5
36333,99,608,4.5
63403,222,8228,0.5
8754,74,110102,5.0
1867,501,903,3.0
23303,514,5108,2.0
3810,573,1073,4.0
68151,121,56174,1.0
82433,519,3868,1.0
26905,169,2245,3.0
23149,24,1358,4.0
41356,159,4254,2.5
28480,131,2922,4.0
32855,488,1089,4.5
21655,11,1791,2.0
58260,223,208,4.0
75590,307,786,3.0
54534,528,2085,3.0
30498,554,1643,3.0
83514,272,5995,5.0
65064,66,2795,4.0
29042,276,45499,0.5
62632,6,85414,4.5
59245,509,81847,4.0
48069,62,121372,4.5
53914,475,4889,4.0
50754,297,5989,4.0
35285,597,1387,5.0
17169,150,5418,3.0
32736,565,172,2.0
33536,475,3986,1.5
41562,525,1627,3.5
28627,108,3745,3.0
5401,540,224,3.0
8680,276,186,3.0
51553,367,4091,3.5
71263,428,3006,4.0
35544,517,673,3.5
52680,314,122886,4.0
48729,44,5378,0.5
68926,311,11,5.0
18845,138,899,3.0
36883,108,5377,3.5
35856,587,6,5.0
35094,367,8580,5.0
89501,348,1275,4.0
1665,223,141,3.0
67643,277,1863,2.0
62377,382,6287,2.5
34209,68,541,4.0
29691,108,6863,4.5
19034,171,1945,4.0
21980,248,750,5.0
4799,173,344,1.0
67781,182,2243,3.0
42408,43,144716,2.0
58302,110,3194,4.0
51940,441,3037,5.0
56170,519,2232,4.0
48600,574,4980,2.0
1266,475,2761,4.0
39759,74,1073,4.5
90108,563,66203,3.0
86396,11,100068,3.5
45520,43,156553,2.5
70707,294,110,4.0
14297,11,4816,5.0
16595,519,5945,3.0
16435,196,931,3.0
59949,510,126548,3.0
84287,186,353,3.0
55825,382,27773,4.0
62039,252,39183,4.0
5293,543,3489,1.5
67324,110,2239,4.0
56582,24,4734,4.0
62790,171,2471,1.0
42321,313,480,4.0
75805,561,616,5.0
12763,323,2393,3.5
53345,295,3623,4.0
37304,600,4896,2.5
14225,509,147328,5.0
48777,0,98961,4.0
18102,481,2628,1.0
12714,109,8360,4.0
80095,224,1,3.0
68572,255,1358,5.0
82054,501,2302,3.0
45683,192,4995,4.0
41646,565,186,1.5
68282,542,3160,2.0
74358,331,2288,3.5
47390,552,480,3.0
76819,305,117533,4.0
62077,355,2379,4.0
83009,465,466,5.0
34240,563,69644,3.0
59472,171,1016,3.0
66110,222,457,3.0
17562,526,2227,4.0
25088,271,42738,3.0
69957,376,3054,3.0
76204,519,1215,3.5
62163,523,150,3.5
69770,149,57528,3.5
1239,178,2174,2.5
26728,550,64957,4.0
8162,177,31658,5.0
52604,526,899,5.0
78060,134,63082,4.0
89558,574,1721,4.0
23207,97,2471,0.5
22564,408,314,4.0
82807,266,8910,2.0
11838,565,1247,3.5
55754,17,236,4.0
70745,600,760,4.5
26758,555,2174,2.5
80747,407,59315,4.5
21552,345,7361,4.0
33330,429,590,4.0
58470,475,5292,5.0
22774,481,3969,4.0
83079,149,2096,3.0
61626,68,357,4.0
33425,171,2634,3.0
5855,13,2901,3.0
61761,452,1,4.0
25331,519,2995,3.0
45388,178,27831,3.5
45243,555,750,5.0
42263,210,3105,4.0
76231,192,2324,5.0
82199,525,319,4.5
32531,323,2321,4.0
72735,475,1243,5.0
20734,565,4873,3.5
37136,123,4128,3.0
24472,460,2076,4.0
79463,24,6365,3.5
24012,211,43,3.0
32312,431,7361,4.5
54416,223,349,4.0
21309,582,377,5.0
69190,159,1089,4.0
33354,11,1029,2.0
21485,453,66371,5.0
4455,509,54272,4.0
25067,264,1013,3.5
61798,359,595,3.0
39768,288,653,3.0
37747,228,356,4.0
73245,149,3189,2.5
17422,240,1079,4.0
83508,464,1214,2.0
21821,519,2012,2.5
37266,565,79702,2.5
38067,249,1617,3.5
69851,395,1265,4.0
76812,280,141,4.0
10090,364,608,4.0
14286,525,3044,4.5
53554,428,4848,4.5
9067,518,3986,4.0
82191,120,151739,2.0
68828,268,2700,3.0
22363,149,1265,4.5
67212,413,1225,5.0
72606,171,3246,4.0
70065,574,500,4.0
73673,24,6333,4.0
68307,46,849,4.0
65827,556,3386,4.0
8620,108,127198,4.5
57863,159,1291,4.5
56490,171,6957,3.0
41243,237,527,5.0
55220,525,784,2.0
46395,221,358,3.0
65867,44,68954,3.0
56050,0,1265,5.0
78049,246,1855,4.0
79116,487,150,4.0
33521,355,59315,3.5
16927,159,1201,5.0
10316,138,2273,4.0
88821,395,930,5.0
53478,104,62,4.5
29994,525,1784,4.5
23297,532,1206,3.5
11186,161,6016,5.0
68161,470,5902,4.0
10708,442,3066,4.0
42260,132,7147,4.0
43209,87,1,5.0
30487,447,2421,5.0
41734,52,5378,3.0
10341,382,48304,3.5
42556,12,3093,5.0
55277,184,47099,5.0
88923,565,4239,3.0
11385,501,170,2.0
12003,221,314,5.0
89655,24,6934,3.5
1236,475,1464,2.0
38524,0,48043,3.0
34708,108,48150,3.0
57944,576,5152,3.5
6641,108,56336,4.0
65686,565,5445,2.5
61730,436,150,3.0
34882,56,208,3.0
80928,105,1907,2.5
38171,49,111,4.0
47088,565,88129,3.5
7326,446,360,3.0
82504,555,1610,5.0
8124,528,5528,3.0
3938,431,61250,3.0
23670,475,2019,5.0
83520,171,922,4.0
16540,526,2701,2.0
79816,475,3256,3.0
19030,68,2048,3.0
14767,435,71535,5.0
62106,11,480,4.0
61222,108,3481,4.0
7721,577,661,3.0
82704,108,104243,3.5
19118,0,68358,4.0
86267,182,6218,5.0
57993,248,3826,3.5
66677,364,593,4.5
148,565,2716,4.5
77442,475,3253,3.0
84643,517,64614,4.0
83106,479,112138,4.0
22962,282,1754,3.0
77918,525,163,3.5
36632,369,350,3.0
16290,552,62511,3.5
69263,513,368,3.0
14773,240,42728,4.0
19775,181,1129,2.0
89505,156,2565,3.5
71993,216,79132,4.0
42274,178,51935,3.0
25584,196,1345,3.0
30476,475,160080,3.0
73891,522,4973,4.0
57051,337,2772,1.0
52689,542,608,4.0
30988,171,2150,2.5
72057,62,63992,1.5
73166,134,7310,3.5
27513,62,115617,3.0
75652,68,2000,3.0
485,475,6162,3.5
30638,306,648,5.0
65624,182,1120,4.0
82585,519,455,1.0
3358,54,10,3.0
72411,481,51662,4.0
10523,501,1379,2.0
69631,24,586,3.0
63237,474,3189,4.0
23127,431,4499,3.5
2327,181,3363,5.0
75882,382,6440,3.0
77691,455,71899,4.5
34198,45,128520,5.0
50659,475,103341,4.0
82121,11,3471,2.5
84781,62,3821,1.5
33664,185,90866,5.0
81301,270,2115,4.0
79424,181,3498,4.0
84891,181,2401,3.0
46764,565,139644,3.0
2857,149,4238,4.0
43865,431,2671,3.0
17103,182,1393,5.0
20357,59,903,4.0
27998,286,60040,3.0
76577,276,180,4.0
63631,528,8644,0.5
70127,150,260,4.0
57731,192,5956,3.5
25930,234,95510,0.5
65880,189,32,3.0
82552,471,2918,3.5
70364,563,85788,2.5
11530,553,104374,4.5
60396,431,2002,3.0
57020,290,4344,4.0
68667,171,45928,4.0
82559,120,139640,5.0
472,509,56782,4.5
82309,131,913,5.0
75773,47,70286,4.0
53678,2,88129,2.0
19346,19,1210,3.0
13438,534,106489,4.0
611,247,1584,3.5
68269,236,24,4.0
9952,362,4776,4.0
20335,43,4370,2.5
11163,381,355,3.0
76797,501,208,3.0
47239,604,4979,4.5
14463,577,2142,3.0
59801,105,5047,0.5
25319,24,6484,3.5
13409,192,86332,3.5
90079,314,111659,3.5
61457,43,104913,4.0
67436,294,103137,1.5
70063,108,138036,3.5
18155,46,3701,1.0
7620,46,2028,5.0
23873,238,4016,4.0
12942,519,2890,3.5
8452,503,3203,4.0
49256,43,135861,4.0
62453,273,1367,3.0
80719,89,107348,3.0
27653,97,2392,0.5
60158,305,95441,4.5
81351,272,6377,5.0
26664,544,98491,5.0
55058,387,1136,5.0
58658,550,4489,4.0
87917,431,3408,3.0
48283,66,3072,4.0
62253,221,510,3.0
55932,256,595,4.0
14302,376,2052,5.0
12490,228,899,4.0
48745,488,26776,4.5
45525,546,329,3.5
75054,149,44761,4.5
46419,266,5673,3.0
52550,362,733,4.0
62990,58,60950,1.0
28921,608,91535,4.0
89801,541,40815,3.5
58429,603,593,5.0
2287,350,193,4.0
81591,431,52458,4.5
70525,455,3275,4.5
77808,525,3527,1.5
56997,474,6279,4.0
24626,603,163,3.0
32686,520,1367,1.0
8482,475,7381,2.0
53195,43,101283,2.5
35359,509,3821,3.0
43772,218,6301,3.5
54717,159,67197,3.0
54493,567,62,2.0
86418,570,7367,3.5
19285,171,2099,3.0
74570,500,6155,2.5
40466,475,1704,5.0
82908,88,367,3.0
14085,266,2651,1.0
3634,421,592,5.0
88182,131,1220,4.0
8801,155,5445,4.0
4634,397,5060,4.5
21363,248,63113,3.5
70452,549,1805,4.0
51019,531,551,3.0
51655,509,54259,3.0
20127,222,7373,3.5
76266,123,39,3.0
13825,174,3203,3.0
48280,509,92259,5.0
70045,156,4846,2.5
85504,600,52319,4.0
43796,596,54372,4.0
56477,552,2006,3.5
45421,272,47610,4.0
23269,160,296,3.0
83994,475,4638,3.0
45402,276,5080,1.0
43715,384,59315,4.5
61393,515,1246,3.0
87289,475,1732,5.0
49829,323,2134,3.5
62350,315,2605,3.0
3528,542,4995,5.0
73361,17,421,4.0
89884,509,714,4.5
78970,238,6283,5.0
78216,518,51662,4.0
45579,475,7315,2.0
85948,346,337,5.0
60015,565,2471,3.0
66935,541,1680,3.5
11260,533,293,5.0
50667,474,736,3.0
32994,382,2772,3.5
37837,449,3441,4.0
63485,597,1358,3.0
67128,171,4903,3.5
41917,85,3897,5.0
87514,222,1676,4.0
90485,500,33421,4.0
65343,546,3186,3.0
57788,171,924,4.0
48457,276,4453,3.5
73667,110,6070,4.0
6471,13,3113,3.0
28881,133,357,4.0
519,421,4015,5.0
74316,21,168,3.0
45494,368,111759,3.5
24277,171,4686,1.0
68403,455,849,3.5
16332,377,34534,3.5
66301,290,8798,4.5
23717,295,133419,3.0
41325,273,7347,3.0
34625,43,2746,3.0
2609,120,1197,2.0
72161,475,482,4.0
55223,382,480,4.0
43878,592,2571,0.5
77802,55,595,3.0
81599,120,909,2.5
2491,546,3300,4.0
21842,399,1234,4.0
34934,252,95167,5.0
4961,44,6534,0.5
12182,149,2959,5.0
69389,377,57368,3.0
88177,272,3552,2.0
68606,233,300,4.0
13920,449,1197,5.0
86362,68,2004,3.0
29301,510,55451,3.5
74080,532,1093,3.0
44458,13,534,4.0
37938,20,750,3.5
50949,367,1,5.0
83384,561,711,5.0
32983,131,1425,3.0
17406,525,1431,2.0
24759,528,1064,1.0
17039,602,3846,5.0
1935,101,63876,3.0
28437,565,4641,3.0
62157,509,1213,5.0
44193,150,3897,3.0
86695,123,593,4.0
23519,43,139642,3.0
49630,559,2858,5.0
81849,604,1265,5.0
7241,269,253,4.5
61984,121,41566,4.0
3248,474,3100,3.0
2164,82,2858,5.0
11918,349,3916,3.5
19533,271,27368,4.0
20436,377,6297,2.5
15002,402,4086,3.0
62509,574,552,4.0
80398,201,2617,3.0
53014,431,4643,2.0
36158,377,4371,0.5
13878,555,913,4.5
49272,248,2279,3.5
993,110,362,2.5
73290,442,349,3.0
69767,196,1393,4.0
90057,607,111,3.0
47098,525,5486,2.5
14135,365,2313,4.5
49680,449,303,2.0
72455,475,49396,3.5
24983,75,2019,3.5
16820,142,2324,5.0
4154,600,71464,4.5
28018,219,2634,3.0
58978,372,1968,2.5
1455,348,1091,4.0
12920,388,2944,5.0
63605,240,1215,3.5
44422,0,4886,5.0
35352,58,106696,2.5
50535,565,6957,3.0
63088,341,552,2.0
77136,525,1242,4.5
48093,24,2502,4.5
76423,429,5380,4.5
54094,110,3499,4.0
51029,181,2948,3.0
38074,62,168326,4.0
50143,573,3915,4.0
66809,449,2028,5.0
74039,159,78349,4.5
3222,600,109687,5.0
39502,500,33834,1.0
3059,271,6218,3.5
90689,576,4571,3.0
11460,248,455,3.5
45334,560,2797,4.0
75948,514,8132,4.0
65053,100,1923,3.5
86414,585,170,3.0
68562,138,1237,4.0
28146,171,3394,1.5
79704,51,608,4.5
18398,163,4361,4.5
18076,231,2110,2.0
59498,46,3263,3.0
8772,295,119145,4.0
24681,171,1350,4.0
20769,509,88125,4.0
59808,6,3617,4.0
78919,453,50,5.0
37419,20,48774,5.0
60628,443,46530,0.5
32420,149,2470,1.5
57276,431,5299,3.5
32829,440,2353,3.0
16850,431,3653,3.0
34647,191,3079,3.5
85465,34,762,1.5
80285,19,188,5.0
26487,13,914,5.0
54716,102,4901,4.0
83835,134,4816,3.0
38110,475,1009,2.0
41284,362,2470,3.0
64727,11,2174,4.0
432,397,1041,5.0
53617,101,590,3.5
14341,600,88163,4.0
11169,2,4639,2.5
89374,431,1676,2.0
77105,413,2268,4.0
41701,554,1,3.0
71296,581,110,3.0
64343,268,2528,4.0
51394,507,4167,4.0
51688,43,47950,3.0
68154,376,3799,3.0
46193,404,356,5.0
7664,475,55080,4.0
63052,547,7173,3.0
39977,574,1033,4.0
74402,527,231,3.0
37635,599,592,3.0
51371,105,858,4.5
45575,178,2300,4.0
24711,501,2334,2.0
85789,431,53000,4.5
60541,218,1464,0.5
29247,123,4040,3.0
10301,565,3861,1.5
36498,475,4818,2.0
26380,16,4077,5.0
18355,404,196,4.0
68626,440,589,4.0
48241,336,3977,2.0
12175,522,6156,3.0
50180,20,6016,5.0
60661,162,1193,5.0
30305,0,799,5.0
71781,510,70599,3.5
45200,475,52784,4.0
71012,500,223,1.5
5545,493,73017,5.0
40895,0,46335,1.0
64792,552,42002,3.0
20459,600,8368,2.5
56451,266,543,3.5
39161,228,8464,2.5
29761,47,1240,4.0
1159,376,4638,4.0
20762,296,2291,4.0
82263,366,9010,5.0
29728,474,368,3.0
79394,416,54503,3.0
3720,197,4,1.0
60947,382,1923,2.5
7209,517,71057,4.0
22965,561,150,5.0
16611,151,377,4.0
4421,138,3832,4.0
3168,105,1783,3.0
11565,491,4995,4.5
36532,358,81,3.0
49800,526,45447,3.5
19059,93,2338,2.0
83904,576,1240,2.5
27411,20,5952,3.5
3473,475,30894,2.0
5104,159,2012,3.5
52314,210,3006,4.0
21806,402,230,4.0
58765,430,122916,4.0
46031,266,1374,4.5
77561,105,1387,3.5
17955,526,55765,4.0
84594,79,4993,5.0
73572,499,111,5.0
36399,13,515,3.0
49819,231,2346,3.0
81654,181,2316,2.0
3065,565,1200,5.0
28679,573,3753,4.0
56320,1,3793,4.0
22390,49,288,5.0
85248,431,1101,3.5
74124,365,2003,4.5
57758,604,2797,3.0
21341,71,235,1.5
64777,65,5378,2.5
80657,295,165,3.5
992,411,2001,3.0
64242,519,6377,4.0
23121,560,50872,4.5
59713,108,1255,4.5
25347,455,377,2.5
54298,543,1278,5.0
42680,582,736,5.0
66339,110,27722,4.0
75348,555,903,3.0
8717,604,1284,5.0
64933,266,2060,2.5
44270,417,141,4.0
23476,566,156387,4.0
6069,246,466,1.0
52831,475,8464,4.0
55663,499,2987,4.0
55725,309,110102,5.0
60676,0,26999,3.0
51321,171,7147,3.0
12509,16,1237,5.0
27532,597,318,5.0
27157,247,1721,3.0
42927,314,4963,4.5
30646,24,52722,3.5
18800,159,7153,5.0
15771,297,5903,3.5
5676,248,135532,3.5
1430,159,81591,4.0
15983,166,1261,4.0
75159,71,4226,5.0
6123,290,91529,4.0
6138,258,1246,5.0
25050,283,44191,4.0
67991,336,64614,4.5
5020,518,3252,4.0
10703,221,709,5.0
60415,228,7371,3.0
78258,377,2236,3.5
54515,552,34334,3.0
60365,548,7438,3.5
45862,392,186,3.0
87430,402,1380,3.0
75103,367,1220,3.0
42216,525,4267,3.5
38809,528,56775,0.5
3109,196,805,4.0
36352,159,208,3.5
2348,523,2175,4.5
9554,570,1221,4.5
7516,453,34,3.0
22168,58,87194,3.5
88173,159,2395,3.5
22589,390,7143,4.0
39660,569,1663,5.0
46095,286,2393,4.0
62517,276,37830,5.0
58426,473,8914,4.0
